TRANSCRIPT_ID	GENE_NAME
ENST00000545336.5	CCDC91
ENST00000621546.1	AC022079.1
ENST00000381259.5	CCDC91
ENST00000516428.1	RNU4-54P
ENST00000365317.1	RNA5SP355
ENST00000463466.1	AC084754.1
ENST00000537327.1	AC022081.1
ENST00000614376.1	AC024255.1
ENST00000662829.1	AC012150.1
ENST00000536681.8	FAR2
ENST00000621300.1	AC012150.2
ENST00000182377.8	FAR2
ENST00000547116.5	FAR2
ENST00000620496.1	AC009318.4
ENST00000655500.1	AC009318.1
ENST00000553105.1	AC009318.1
ENST00000616916.1	AC009318.3
ENST00000610917.1	AC009318.2
ENST00000360150.9	ERGIC2
ENST00000611644.4	ERGIC2
ENST00000641955.1	OVCH1-AS1
ENST00000551108.1	OVCH1-AS1
ENST00000550906.2	OVCH1-AS1
ENST00000549411.1	OVCH1-AS1
ENST00000318184.9	OVCH1
ENST00000539277.6	TMTC1
ENST00000256062.9	TMTC1
ENST00000551659.5	TMTC1
ENST00000552618.5	TMTC1
ENST00000549070.1	AC009320.1
ENST00000480369.2	RPL21P99
ENST00000653361.1	AC023511.3
ENST00000618803.1	AC023511.2
ENST00000549055.1	AC023511.1
ENST00000666420.1	LINC02386
ENST00000663022.1	LINC02386
ENST00000655472.1	LINC02386
ENST00000551202.1	LINC02386
ENST00000551287.1	LINC02386
ENST00000641021.1	AC078776.2
ENST00000515972.1	RNA5SP356
ENST00000546558.1	AC078776.1
ENST00000551867.1	AC026371.1
ENST00000256079.9	IPO8
ENST00000544829.5	IPO8
ENST00000648782.1	AC012673.1
ENST00000298892.9	CAPRIN2
ENST00000395805.6	CAPRIN2
ENST00000417045.5	CAPRIN2
ENST00000500076.2	AC010198.1
ENST00000650286.1	LINC00941
ENST00000648367.1	AC010198.2
ENST00000648050.1	AC010198.2
ENST00000649354.1	AC010198.2
ENST00000648700.1	AC010198.2
ENST00000550612.1	PPIAP44
ENST00000545802.1	TSPAN11
ENST00000546076.5	TSPAN11
ENST00000535215.5	TSPAN11
ENST00000261177.10	TSPAN11
ENST00000612219.1	AC008013.1
ENST00000222396.9	AC008013.1
ENST00000637279.1	AC008013.1
ENST00000537555.1	AC008013.2
ENST00000637965.1	AC008013.2
ENST00000669174.1	DDX11-AS1
ENST00000500527.1	DDX11-AS1
ENST00000228264.10	DDX11
ENST00000542838.6	DDX11
ENST00000545668.5	DDX11
ENST00000350437.8	DDX11
ENST00000391231.1	SNORA75
ENST00000605711.1	AC008013.3
ENST00000542490.5	AC024940.2
ENST00000641844.2	AC024940.2
ENST00000605507.1	AC024940.5
ENST00000495623.1	AC024940.3
ENST00000604341.1	MREGP1
ENST00000622889.1	AC024940.6
ENST00000539409.5	SINHCAF
ENST00000337682.9	SINHCAF
ENST00000454658.6	SINHCAF
ENST00000542983.1	SINHCAF
ENST00000538551.1	AC024940.4
ENST00000313737.5	AC024940.1
ENST00000541749.1	LINC02387
ENST00000635778.1	U6
ENST00000389082.10	DENND5B
ENST00000536562.5	DENND5B
ENST00000363518.1	RNU6-618P
ENST00000354285.8	DENND5B
ENST00000621354.1	AC068792.1
ENST00000366255.3	AC022080.1
ENST00000544433.1	AC022080.3
ENST00000364358.1	Y_RNA
ENST00000452932.2	AC022080.2
ENST00000537346.1	DENND5B-AS1
ENST00000516581.1	RNU5F-4P
ENST00000471002.2	RPL31P50
ENST00000418260.2	AK4P3
ENST00000659799.1	AC068774.1
ENST00000412352.6	ETFBKMT
ENST00000395763.7	ETFBKMT
ENST00000538463.5	ETFBKMT
ENST00000357721.3	ETFBKMT
ENST00000538391.1	ETFBKMT
ENST00000281471.11	AMN1
ENST00000537562.5	AMN1
ENST00000541931.5	AMN1
ENST00000536761.5	AMN1
ENST00000542781.5	AMN1
ENST00000617809.1	STMN1P1
ENST00000619086.1	AC023157.3
ENST00000540596.1	AC023157.2
ENST00000453713.1	AC023157.1
ENST00000340398.5	H3F3C
ENST00000516612.1	RNU6-1069P
ENST00000516395.1	AC023050.2
ENST00000544968.1	AC023050.3
ENST00000662662.1	LINC02422
ENST00000541142.1	AC023050.4
ENST00000498198.2	AC023050.1
ENST00000484010.1	RPL12P32
ENST00000538830.1	AC023050.5
ENST00000312561.9	RESF1
ENST00000616998.1	AC016957.2
ENST00000534895.1	AC016957.1
ENST00000547280.1	AC048344.2
ENST00000605512.1	AC048344.3
ENST00000551974.1	AC048344.1
ENST00000551848.1	BICD1
ENST00000652176.1	BICD1
ENST00000550207.1	BICD1
ENST00000548411.5	BICD1
ENST00000551086.1	BICD1
ENST00000281474.10	BICD1
ENST00000619744.1	AC048344.4
ENST00000549976.1	AC016954.1
ENST00000622688.1	AC026356.1
ENST00000614539.1	AC026356.2
ENST00000384447.1	Y_RNA
ENST00000534526.6	FGD4
ENST00000517254.1	RNU6-494P
ENST00000531134.5	FGD4
ENST00000472289.5	FGD4
ENST00000427716.6	FGD4
ENST00000546442.5	FGD4
ENST00000525053.5	FGD4
ENST00000452533.6	DNM1L
ENST00000414834.6	DNM1L
ENST00000553257.5	DNM1L
ENST00000358214.9	DNM1L
ENST00000549701.6	DNM1L
ENST00000266481.10	DNM1L
ENST00000547312.5	DNM1L
ENST00000381000.8	DNM1L
ENST00000548906.1	AC084824.2
ENST00000364693.1	Y_RNA
ENST00000612009.1	AC084824.5
ENST00000550917.1	AC084824.1
ENST00000620472.1	AC084824.3
ENST00000620106.1	AC084824.4
ENST00000324868.13	YARS2
ENST00000666291.1	AC087588.3
ENST00000340811.8	PKP2
ENST00000070846.10	PKP2
ENST00000617667.1	AC087588.2
ENST00000462203.1	AC087588.1
ENST00000553060.1	AC087311.1
ENST00000549660.1	AC087311.2
ENST00000228567.7	SYT10
ENST00000561632.2	AC023158.1
ENST00000614876.1	AC023158.2
ENST00000393026.3	AC016956.1
ENST00000391173.1	RNU6-400P
ENST00000603103.1	AC024153.1
ENST00000384299.1	RNU6-472P
ENST00000364754.1	Y_RNA
ENST00000501954.2	AC046130.1
ENST00000538927.1	ALG10
ENST00000266483.7	ALG10
ENST00000664027.1	AC046130.2
ENST00000538025.1	AC140847.1
ENST00000542491.2	AC140847.3
ENST00000511806.1	TUBB8P4
ENST00000656327.1	AC140847.2
ENST00000660987.1	AC140847.2
ENST00000607318.1	RNA5SP357
ENST00000554796.3	DUX4L27
ENST00000666454.1	AC140847.2
ENST00000540219.1	AK6P1
ENST00000547456.2	ZNF970P
ENST00000549020.1	AK6P2
ENST00000547527.2	CLUHP8
ENST00000620973.1	AC079460.1
ENST00000671057.1	AC079460.2
ENST00000362973.1	RNA5SP358
ENST00000364838.1	RNA5SP359
ENST00000445286.3	TUBB8P5
ENST00000548633.2	AC117372.1
ENST00000549593.1	NF1P12
ENST00000517207.1	Y_RNA
ENST00000551464.1	ALG10B
ENST00000308742.9	ALG10B
ENST00000550134.1	AC087897.1
ENST00000552639.1	AC087897.2
ENST00000331366.10	CPNE8
ENST00000538596.6	CPNE8
ENST00000360449.3	CPNE8
ENST00000551152.1	CPNE8-AS1
ENST00000548295.1	AC018448.2
ENST00000552843.1	AC018448.1
ENST00000659930.1	LINC02406
ENST00000603311.1	AC084373.1
ENST00000361961.7	KIF21A
ENST00000544797.6	KIF21A
ENST00000361418.9	KIF21A
ENST00000541463.6	KIF21A
ENST00000661347.1	AC121334.4
ENST00000396414.4	AC121334.1
ENST00000605387.1	AC121334.2
ENST00000308666.4	ABCD2
ENST00000650487.1	AC121334.3
ENST00000405531.7	C12orf40
ENST00000324616.9	C12orf40
ENST00000280871.9	SLC2A13
ENST00000362701.1	AC121336.1
ENST00000380858.1	SLC2A13
ENST00000418873.3	RPL30P13
ENST00000563933.1	LINC02555
ENST00000641941.1	LINC02471
ENST00000663154.1	LINC02471
ENST00000412812.1	AC079630.1
ENST00000661406.1	LINC02471
ENST00000618127.1	AC079630.1
ENST00000298910.12	LRRK2
ENST00000343742.6	LRRK2
ENST00000434995.1	AC084290.1
ENST00000552757.1	AC107023.1
ENST00000424466.6	MUC19
ENST00000384761.1	RNU6-713P
ENST00000551295.7	CNTN1
ENST00000547702.5	CNTN1
ENST00000548175.1	AC016144.1
ENST00000547849.5	CNTN1
ENST00000347616.5	CNTN1
ENST00000348761.2	CNTN1
ENST00000615828.1	AC015540.1
ENST00000402685.7	PDZRN4
ENST00000547168.5	AC090531.1
ENST00000548450.1	AC090531.1
ENST00000649474.1	PDZRN4
ENST00000539469.6	PDZRN4
ENST00000298919.7	PDZRN4
ENST00000516555.1	RNA5SP360
ENST00000550281.1	MTND2P17
ENST00000552175.1	MTND1P24
ENST00000671469.1	LINC02400
ENST00000657863.1	LINC02400
ENST00000550874.1	AC090630.1
ENST00000546669.1	AC006197.1
ENST00000666044.1	AC006197.2
ENST00000604396.1	AC023513.1
ENST00000398675.8	GXYLT1
ENST00000280876.6	GXYLT1
ENST00000327791.8	YAF2
ENST00000534854.6	YAF2
ENST00000380790.4	YAF2
ENST00000555248.2	YAF2
ENST00000549190.5	PPHLN1
ENST00000550858.1	AC020629.1
ENST00000266529.8	ZCRB1
ENST00000552673.5	ZCRB1
ENST00000610611.1	MIR7851
ENST00000395580.7	PPHLN1
ENST00000337898.10	PPHLN1
ENST00000613154.4	PPHLN1
ENST00000610488.4	PPHLN1
ENST00000619544.4	PPHLN1
ENST00000395568.6	PPHLN1
ENST00000358314.12	PPHLN1
ENST00000256678.12	PPHLN1
ENST00000449194.6	PPHLN1
ENST00000552761.5	PPHLN1
ENST00000317560.13	PPHLN1
ENST00000432191.6	PPHLN1
ENST00000517108.1	SNORA74
ENST00000621405.1	AC079684.1
ENST00000363016.1	RNU6-249P
ENST00000547729.1	AC079601.2
ENST00000384413.1	Y_RNA
ENST00000345127.9	PRICKLE1
ENST00000639589.1	PRICKLE1
ENST00000445766.7	PRICKLE1
ENST00000640132.1	PRICKLE1
ENST00000455697.6	PRICKLE1
ENST00000640055.1	PRICKLE1
ENST00000548696.6	PRICKLE1
ENST00000639566.1	PRICKLE1
ENST00000552240.6	PRICKLE1
ENST00000547824.1	AC079601.1
ENST00000660165.1	AC079600.3
ENST00000550337.2	LINC02402
ENST00000662847.1	LINC02402
ENST00000550076.1	AC079600.2
ENST00000550326.1	AC079600.1
ENST00000548764.5	LINC02451
ENST00000546982.1	LINC02451
ENST00000486977.1	RPS27P21
ENST00000660815.1	LINC02450
ENST00000603420.1	AC068802.1
ENST00000553006.1	AC012038.2
ENST00000551279.1	AC012038.1
ENST00000551909.1	MRPS36P5
ENST00000553211.1	LINC02461
ENST00000389420.8	ADAMTS20
ENST00000395541.3	ADAMTS20
ENST00000553158.5	ADAMTS20
ENST00000479116.2	AC090525.1
ENST00000551685.2	AC090525.2
ENST00000605601.1	AC090525.3
ENST00000547505.2	EEF1A1P17
ENST00000344862.9	PUS7L
ENST00000416848.6	PUS7L
ENST00000551923.5	PUS7L
ENST00000431332.7	PUS7L
ENST00000552999.1	AC093012.1
ENST00000549403.1	AC093012.1
ENST00000548437.1	AC093012.1
ENST00000440781.6	IRAK4
ENST00000431837.5	IRAK4
ENST00000613694.4	IRAK4
ENST00000551736.5	IRAK4
ENST00000448290.6	IRAK4
ENST00000552521.5	TWF1
ENST00000395510.6	TWF1
ENST00000548315.5	TWF1
ENST00000266534.8	TMEM117
ENST00000551577.5	TMEM117
ENST00000546499.1	ZNF75BP
ENST00000552558.1	AC025030.2
ENST00000548007.1	AC025030.1
ENST00000613623.1	AC025253.1
ENST00000669912.1	AC025253.2
ENST00000395487.6	NELL2
ENST00000429094.6	NELL2
ENST00000551601.5	NELL2
ENST00000452445.6	NELL2
ENST00000549027.5	NELL2
ENST00000333837.8	NELL2
ENST00000437801.6	NELL2
ENST00000548826.5	NELL2
ENST00000364918.1	Y_RNA
ENST00000332700.6	DBX2
ENST00000548424.1	AC008127.1
ENST00000550663.1	RACGAP1P
ENST00000549925.1	AC008127.2
ENST00000362686.1	RNA5SP361
ENST00000661467.1	AC009248.3
ENST00000256692.5	PLEKHA8P1
ENST00000336399.5	PLEKHA8P1
ENST00000545609.2	PLEKHA8P1
ENST00000548155.2	AC009248.1
ENST00000425752.6	ANO6
ENST00000423947.7	ANO6
ENST00000320560.13	ANO6
ENST00000619826.1	AC009248.2
ENST00000441606.2	ANO6
ENST00000546680.2	AC063924.1
ENST00000551229.3	AC079950.1
ENST00000384129.2	U6
ENST00000609803.2	AC008124.1
ENST00000334344.11	ARID2
ENST00000615731.1	AC009464.1
ENST00000444670.5	ARID2
ENST00000457135.1	ARID2
ENST00000584467.2	RN7SL246P
ENST00000605379.1	KNOP1P2
ENST00000369367.8	SCAF11
ENST00000465950.5	SCAF11
ENST00000549162.5	SCAF11
ENST00000395454.6	SCAF11
ENST00000395453.2	SCAF11
ENST00000480555.1	AC084878.1
ENST00000398637.10	SLC38A1
ENST00000549049.5	SLC38A1
ENST00000439706.5	SLC38A1
ENST00000546893.5	SLC38A1
ENST00000552197.5	SLC38A1
ENST00000612161.4	SLC38A1
ENST00000611566.1	AC025031.3
ENST00000256689.10	SLC38A2
ENST00000551374.5	SLC38A2
ENST00000612232.1	SLC38A2
ENST00000550319.1	AC025031.2
ENST00000663959.1	AC008014.1
ENST00000551503.5	AC008014.1
ENST00000552634.1	AC025031.1
ENST00000621248.1	AC025031.4
ENST00000623851.1	AC025031.5
ENST00000607353.1	AC008035.1
ENST00000608051.1	OR7A19P
ENST00000604796.1	MARK3P1
ENST00000266579.9	SLC38A4
ENST00000447411.5	SLC38A4
ENST00000621214.1	AC079906.1
ENST00000266581.4	AMIGO2
ENST00000550413.1	AMIGO2
ENST00000429635.1	AMIGO2
ENST00000432328.2	PCED1B
ENST00000546455.6	PCED1B
ENST00000553227.1	AC119044.1
ENST00000548463.1	AC119044.1
ENST00000577795.1	MIR4698
ENST00000547626.6	PCED1B-AS1
ENST00000550426.5	PCED1B-AS1
ENST00000547600.5	PCED1B-AS1
ENST00000551432.5	PCED1B-AS1
ENST00000663937.1	PCED1B-AS1
ENST00000552990.5	PCED1B-AS1
ENST00000548222.5	PCED1B-AS1
ENST00000552975.5	PCED1B-AS1
ENST00000547851.1	PCED1B-AS1
ENST00000547748.1	AC008083.2
ENST00000547777.1	AC008083.3
ENST00000552063.1	AC008083.3
ENST00000615076.1	AC008083.4
ENST00000546707.1	PPIAP45
ENST00000362696.1	AC008083.1
ENST00000550019.1	LINC02416
ENST00000577654.1	MIR4494
ENST00000648410.1	LINC02156
ENST00000650246.1	LINC02156
ENST00000653282.1	LINC02156
ENST00000549509.1	ADI1P3
ENST00000550956.1	AC003686.1
ENST00000546846.1	AC004486.1
ENST00000005386.8	RPAP3
ENST00000432584.7	RPAP3
ENST00000380650.4	RPAP3
ENST00000611728.1	AC004241.3
ENST00000667854.1	AC004241.1
ENST00000547799.5	AC004241.1
ENST00000659426.1	AC004241.1
ENST00000422538.8	ENDOU
ENST00000229003.7	ENDOU
ENST00000545824.2	ENDOU
ENST00000623870.1	AC004241.5
ENST00000614562.1	AC004241.2
ENST00000449771.7	RAPGEF3
ENST00000405493.6	RAPGEF3
ENST00000549151.5	RAPGEF3
ENST00000389212.7	RAPGEF3
ENST00000548919.5	RAPGEF3
ENST00000395358.7	RAPGEF3
ENST00000547002.5	SLC48A1
ENST00000622792.1	AC004241.4
ENST00000442892.2	SLC48A1
ENST00000442218.3	SLC48A1
ENST00000354334.7	HDAC7
ENST00000080059.12	HDAC7
ENST00000552960.5	HDAC7
ENST00000380610.8	HDAC7
ENST00000427332.6	HDAC7
ENST00000599515.2	AC004466.1
ENST00000615576.1	AC004466.3
ENST00000614749.1	AC004466.2
ENST00000548564.1	LINC02354
ENST00000549336.5	VDR
ENST00000395324.6	VDR
ENST00000229022.8	VDR
ENST00000550325.5	VDR
ENST00000380601.2	AC121338.1
ENST00000622535.1	AC121338.2
ENST00000624535.1	AC004801.7
ENST00000256686.10	TMEM106C
ENST00000549288.5	TMEM106C
ENST00000429772.7	TMEM106C
ENST00000552561.5	TMEM106C
ENST00000552546.5	TMEM106C
ENST00000550552.5	TMEM106C
ENST00000550161.5	TMEM106C
ENST00000449758.6	TMEM106C
ENST00000380518.8	COL2A1
ENST00000337299.7	COL2A1
ENST00000552958.5	AC004801.5
ENST00000546804.1	AC004801.5
ENST00000546738.1	AC004801.4
ENST00000547602.1	AC004801.3
ENST00000616571.1	AC004801.6
ENST00000549518.6	SENP1
ENST00000448372.5	SENP1
ENST00000549595.5	SENP1
ENST00000468202.1	AC004801.2
ENST00000463559.1	AC004801.2
ENST00000410703.1	RNU6-1203P
ENST00000549557.1	AC004801.1
ENST00000550345.6	PFKM
ENST00000550924.6	PFKM
ENST00000549941.7	PFKM
ENST00000340802.12	PFKM
ENST00000642730.1	PFKM
ENST00000551339.6	PFKM
ENST00000629846.2	PFKM
ENST00000359794.11	PFKM
ENST00000551804.5	PFKM
ENST00000547587.5	PFKM
ENST00000312352.11	PFKM
ENST00000617206.1	MIR6505
ENST00000317697.8	ASB8
ENST00000536549.5	ASB8
ENST00000536953.5	ASB8
ENST00000539528.5	ASB8
ENST00000535055.5	ASB8
ENST00000536071.5	ASB8
ENST00000540782.1	ASB8
ENST00000535988.3	ASB8
ENST00000629941.1	ASB8
ENST00000618623.1	AC074029.3
ENST00000551045.1	AC074029.2
ENST00000546648.1	PHBP18
ENST00000552531.1	AC074029.1
ENST00000316554.5	CCDC184
ENST00000624796.1	AC074029.4
ENST00000647575.1	AC024257.3
ENST00000595310.1	AC024257.3
ENST00000310248.3	OR10AD1
ENST00000654485.1	AC024257.3
ENST00000547523.1	AC024257.1
ENST00000612739.1	AC024257.5
ENST00000335017.1	H1FNT
ENST00000549699.1	AC024257.2
ENST00000544117.6	ZNF641
ENST00000301042.7	ZNF641
ENST00000448928.7	ZNF641
ENST00000547026.5	ZNF641
ENST00000548257.1	AC090115.1
ENST00000550421.1	OR5BK1P
ENST00000618746.1	AC024257.4
ENST00000553218.1	OR5BT1P
ENST00000548060.1	OR5BJ1P
ENST00000609970.1	OR8S21P
ENST00000421347.2	OR8T1P
ENST00000266594.3	ANP32D
ENST00000548364.6	C12orf54
ENST00000551847.1	AC089987.2
ENST00000494130.1	RPS10P20
ENST00000551654.1	AC089987.1
ENST00000641651.1	OR8S1
ENST00000310194.1	OR8S1
ENST00000641959.1	AC089987.1
ENST00000328207.6	OR5BS1P
ENST00000301046.6	LALBA
ENST00000549817.1	LALBA
ENST00000415975.2	OR11M1P
ENST00000550347.5	KANSL2
ENST00000420613.6	KANSL2
ENST00000553086.5	KANSL2
ENST00000408564.2	SNORA2C
ENST00000627649.2	MIR1291
ENST00000383885.1	SNORA2A
ENST00000384583.1	SNORA2B
ENST00000261900.8	CCNT1
ENST00000618666.4	CCNT1
ENST00000640148.1	CCNT1
ENST00000548380.6	TEX49
ENST00000548742.1	AC117498.1
ENST00000357869.7	ADCY6
ENST00000550422.5	ADCY6
ENST00000307885.4	ADCY6
ENST00000583094.1	MIR4701
ENST00000549864.1	ADCY6-DT
ENST00000605409.1	AC117498.2
ENST00000384736.1	Y_RNA
ENST00000540990.5	CACNB3
ENST00000536187.6	CACNB3
ENST00000301050.7	CACNB3
ENST00000547392.5	CACNB3
ENST00000547230.5	CACNB3
ENST00000308025.8	DDX23
ENST00000309739.6	RND1
ENST00000362524.1	RNU6-600P
ENST00000489971.1	AC073610.1
ENST00000398092.4	AC073610.2
ENST00000266984.9	CCDC65
ENST00000320516.5	CCDC65
ENST00000444214.6	FKBP11
ENST00000550765.6	FKBP11
ENST00000552878.5	FKBP11
ENST00000453172.2	FKBP11
ENST00000256682.9	ARF3
ENST00000447318.6	ARF3
ENST00000541959.5	ARF3
ENST00000301061.9	WNT10B
ENST00000407467.5	WNT10B
ENST00000403957.5	WNT10B
ENST00000363433.1	RNU6-940P
ENST00000293549.4	WNT1
ENST00000613114.4	WNT1
ENST00000421952.3	DDN
ENST00000549516.1	AC011603.3
ENST00000547866.1	DDN-AS1
ENST00000552284.1	DDN-AS1
ENST00000547395.1	DDN-AS1
ENST00000548065.7	PRKAG1
ENST00000547306.5	PRKAG1
ENST00000316299.9	PRKAG1
ENST00000552212.5	PRKAG1
ENST00000301067.11	KMT2D
ENST00000301068.11	RHEBL1
ENST00000611325.1	AC011603.4
ENST00000649637.2	DHH
ENST00000553174.1	AC011603.1
ENST00000267102.12	LMBR1L
ENST00000547382.5	LMBR1L
ENST00000336023.9	TUBA1B
ENST00000547387.1	AC011603.2
ENST00000665211.1	AC011603.2
ENST00000664160.1	AC011603.2
ENST00000363439.1	Y_RNA
ENST00000667827.1	AC011603.2
ENST00000301071.12	TUBA1A
ENST00000295766.9	TUBA1A
ENST00000550767.5	TUBA1A
ENST00000546918.1	TUBA1A
ENST00000616942.1	Metazoa_SRP
ENST00000541364.5	TUBA1C
ENST00000549023.2	AC010173.1
ENST00000301072.10	TUBA1C
ENST00000549183.1	TUBA1C
ENST00000639419.1	TUBA1C
ENST00000550468.2	AC125611.3
ENST00000553259.1	AC125611.4
ENST00000257860.9	PRPH
ENST00000549275.5	TROAP
ENST00000551245.5	TROAP
ENST00000380327.9	TROAP
ENST00000548311.5	TROAP
ENST00000257909.8	TROAP
ENST00000550709.5	TROAP
ENST00000549534.1	TROAP
ENST00000547923.1	TROAP
ENST00000334221.5	C1QL4
ENST00000549441.7	DNAJC22
ENST00000395069.3	DNAJC22
ENST00000553127.5	SPATS2
ENST00000321898.10	SPATS2
ENST00000552918.5	SPATS2
ENST00000547865.5	SPATS2
ENST00000551907.1	AC125611.2
ENST00000549563.1	AC125611.1
ENST00000664527.1	AC020612.4
ENST00000257981.7	KCNH3
ENST00000546244.5	MCRS1
ENST00000343810.9	MCRS1
ENST00000550165.5	MCRS1
ENST00000357123.8	MCRS1
ENST00000550644.1	AC020612.3
ENST00000551047.5	FAM186B
ENST00000257894.2	FAM186B
ENST00000362367.1	RNU6-834P
ENST00000553226.1	POLR2KP1
ENST00000547655.1	AC020612.1
ENST00000550710.1	HIGD1AP9
ENST00000548825.6	PRPF40B
ENST00000261897.5	PRPF40B
ENST00000380281.5	PRPF40B
ENST00000335154.10	FMNL3
ENST00000550488.5	FMNL3
ENST00000352151.9	FMNL3
ENST00000549485.1	AC020612.2
ENST00000552699.5	TMBIM6
ENST00000267115.10	TMBIM6
ENST00000549385.5	TMBIM6
ENST00000423828.5	TMBIM6
ENST00000552370.5	TMBIM6
ENST00000395006.8	TMBIM6
ENST00000547798.1	TMBIM6
ENST00000552208.1	LSM6P2
ENST00000335999.7	NCKAP5L
ENST00000548872.5	BCDIN3D-AS1
ENST00000653240.1	BCDIN3D-AS1
ENST00000549124.1	BCDIN3D-AS1
ENST00000333924.6	BCDIN3D
ENST00000547902.2	AC131157.1
ENST00000459730.1	RPL35AP28
ENST00000320634.8	FAIM2
ENST00000550890.5	FAIM2
ENST00000656471.1	LINC02395
ENST00000664245.1	LINC02395
ENST00000551922.5	LINC02396
ENST00000550636.1	LINC02396
ENST00000670201.1	LINC02395
ENST00000546821.5	LINC02395
ENST00000666502.1	LINC02395
ENST00000661149.1	LINC02395
ENST00000547443.1	LINC02395
ENST00000662741.1	LINC02395
ENST00000199280.3	AQP2
ENST00000550530.1	AC025154.2
ENST00000552379.1	AC025154.2
ENST00000552806.1	AC025154.1
ENST00000550214.1	AC025154.2
ENST00000293599.7	AQP5
ENST00000551733.5	AQP6
ENST00000618286.1	AQP6
ENST00000315520.10	AQP6
ENST00000615425.1	AQP6
ENST00000548961.5	RACGAP1
ENST00000427314.6	RACGAP1
ENST00000312377.10	RACGAP1
ENST00000454520.6	RACGAP1
ENST00000551016.5	RACGAP1
ENST00000547905.5	RACGAP1
ENST00000228468.8	ASIC1
ENST00000447966.6	ASIC1
ENST00000552438.5	ASIC1
ENST00000381513.8	SMARCD1
ENST00000394963.9	SMARCD1
ENST00000548573.5	SMARCD1
ENST00000548814.1	GPD1
ENST00000301149.8	GPD1
ENST00000317943.6	COX14
ENST00000548468.2	AC074032.1
ENST00000550654.1	COX14
ENST00000550487.6	COX14
ENST00000548985.1	COX14
ENST00000552815.1	AC074032.1
ENST00000317551.11	CERS5
ENST00000422340.6	CERS5
ENST00000552491.5	LIMA1
ENST00000547825.5	LIMA1
ENST00000552823.5	LIMA1
ENST00000394943.7	LIMA1
ENST00000341247.8	LIMA1
ENST00000552783.5	LIMA1
ENST00000552909.5	LIMA1
ENST00000552061.1	AC008147.2
ENST00000548666.1	AC008147.3
ENST00000551284.1	AC008147.1
ENST00000408677.1	MIR1293
ENST00000391194.1	RNU6-1093P
ENST00000617570.1	AC008147.4
ENST00000543096.5	FAM186A
ENST00000543111.5	FAM186A
ENST00000327337.6	FAM186A
ENST00000498788.1	AC090058.1
ENST00000293618.12	LARP4
ENST00000429001.7	LARP4
ENST00000398473.7	LARP4
ENST00000614335.4	LARP4
ENST00000522085.5	LARP4
ENST00000615080.4	LARP4
ENST00000518444.5	LARP4
ENST00000518561.5	LARP4
ENST00000347328.9	LARP4
ENST00000301180.10	DIP2B
ENST00000384407.1	RNU6-769P
ENST00000363313.1	RNU6-238P
ENST00000363558.1	Y_RNA
ENST00000604279.1	AC013244.1
ENST00000262053.8	ATF1
ENST00000603396.1	AC013244.2
ENST00000497925.3	RN7SL519P
ENST00000551456.5	TMPRSS12
ENST00000398458.4	TMPRSS12
ENST00000605614.1	AC013244.3
ENST00000548553.1	METTL7A
ENST00000332160.5	METTL7A
ENST00000614647.1	AC008121.2
ENST00000362870.1	Y_RNA
ENST00000603244.1	AC008121.1
ENST00000398455.3	HIGD1C
ENST00000618726.1	AC008121.3
ENST00000644495.1	SLC11A2
ENST00000643884.1	SLC11A2
ENST00000547198.5	SLC11A2
ENST00000262052.9	SLC11A2
ENST00000394904.8	SLC11A2
ENST00000541174.6	SLC11A2
ENST00000545993.7	SLC11A2
ENST00000546743.5	SLC11A2
ENST00000547688.6	SLC11A2
ENST00000607561.1	RNU6-87P
ENST00000363033.1	RNU6-1273P
ENST00000550929.5	LETMD1
ENST00000262055.9	LETMD1
ENST00000418425.6	LETMD1
ENST00000547008.5	LETMD1
ENST00000552739.5	LETMD1
ENST00000228515.6	CSRNP2
ENST00000257915.10	TFCP2
ENST00000549867.5	TFCP2
ENST00000548115.5	TFCP2
ENST00000469738.2	AC087884.1
ENST00000547512.1	PHBP19
ENST00000364083.1	Y_RNA
ENST00000362954.1	RNU6-199P
ENST00000333640.11	POU6F1
ENST00000550824.6	POU6F1
ENST00000620274.1	AC139768.1
ENST00000449723.7	DAZAP2
ENST00000549555.5	DAZAP2
ENST00000439799.6	DAZAP2
ENST00000412716.8	DAZAP2
ENST00000425012.6	DAZAP2
ENST00000549732.6	DAZAP2
ENST00000604900.5	DAZAP2
ENST00000551313.1	DAZAP2
ENST00000603798.6	SMAGP
ENST00000398453.7	SMAGP
ENST00000603864.5	SMAGP
ENST00000605627.1	SMAGP
ENST00000603838.5	SMAGP
ENST00000604188.1	SMAGP
ENST00000604560.6	BIN2
ENST00000452142.7	BIN2
ENST00000615107.6	BIN2
ENST00000544402.5	BIN2
ENST00000651098.1	BIN2
ENST00000293636.2	CELA1
ENST00000543196.6	GALNT6
ENST00000356317.8	GALNT6
ENST00000535225.6	SLC4A8
ENST00000358657.7	SLC4A8
ENST00000604939.1	AC107031.1
ENST00000453097.7	SLC4A8
ENST00000514353.7	SLC4A8
ENST00000667214.1	SCN8A
ENST00000662684.1	SCN8A
ENST00000638820.1	SCN8A
ENST00000668547.1	SCN8A
ENST00000354534.11	SCN8A
ENST00000627620.4	SCN8A
ENST00000545061.5	SCN8A
ENST00000355133.7	SCN8A
ENST00000599343.5	SCN8A
ENST00000547726.2	HNRNPA3P10
ENST00000565518.1	AC068987.1
ENST00000642069.1	C12orf81
ENST00000637934.1	AC068987.2
ENST00000618634.2	FIGNL2
